AccountAge,MonthlyCharges,TotalCharges,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,SupportTicketsPerMonth,WatchlistSize,SubscriptionType_Premium,SubscriptionType_Standard,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaperlessBilling_Yes,ContentType_Movies,ContentType_TV Shows,MultiDeviceAccess_Yes,DeviceRegistered_Mobile,DeviceRegistered_TV,DeviceRegistered_Tablet,GenrePreference_Comedy,GenrePreference_Drama,GenrePreference_Fantasy,GenrePreference_Sci-Fi,Gender_Male,ParentalControl_Yes
-0.0083764300952174,1.2176399181358717,0.5641584451233291,-1.5651741124092686,-1.1653873237046315,-1.0143100122659805,-1.5296110541154104,0.416128365317822,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.5756299862284255,-0.4852045508277893,-1.3125281303488794,0.8364789399513005,-1.597237959624109,0.3234124685283306,-0.1552814022264185,0.2764514510655453,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5039949247944853,0.2515988934305831,0.5747591657507081,0.2777723087877305,0.5730097996188612,1.5907285029650462,0.1883010107458294,0.6954821938223756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.1590738874157182,0.0383690040109905,0.5926348419378143,1.4534963360326558,1.6478199852221984,0.6050382539587119,-0.1552814022264185,0.5558052795700988,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5207477849849201,-1.1700580761518813,-0.8461896398266011,0.7663424436830604,0.4169928341295366,-0.3102455486900272,-1.1860286411431624,-0.142579291691285,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2628789930816839,-0.3134697684903813,0.0420216289461365,-0.7083983098558597,0.8730723448152702,0.8162575930314978,0.5318834237180774,0.6954821938223756,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.473855433330385,-0.611659845896978,-0.6407977338442155,-0.5903831844173296,0.7471963509523802,-0.3102455486900272,-1.1860286411431624,1.114512936579206,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.3834369589380846,-0.2078945322784143,0.2002818015032854,-1.207388809095779,0.6516613596837133,0.3938189148859259,0.5318834237180774,0.5558052795700988,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.4001898191285195,-1.1597149650116845,-0.7782684259909316,0.5075464194983553,-0.6683992465931089,1.0978833784618791,0.8754658366903254,-0.8409638629526688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.3231579760098843,-1.2591829922515354,-0.4480437734259697,0.3559995903336155,0.7896042116231061,-0.8030906731931945,0.1883010107458294,-1.259994605709499,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.5454904947643255,0.0031364695974246,-0.0167084664871627,0.3990003236268214,1.1866091394564366,-0.9439035659083852,0.1883010107458294,-0.5616100344481153,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.1590738874157182,-0.2995454456943439,-0.2747925029186898,-0.4519356351019913,1.5236405930646173,-0.1694326559748366,0.5318834237180774,1.114512936579206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-1.3043745630515242,-0.5987238951940523,-1.2555420394996817,0.755986424165468,0.7879343791131747,1.0978833784618791,1.2190482496625734,1.3938667650837593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.3479006857892897,1.0637454025446722,2.037880632607035,-1.2715587048666044,-0.3008049067744318,1.0274769321042838,-1.1860286411431624,0.8351591080746523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6848318735790861,1.8015886403559047,1.7726261096892546,0.6961160207626849,1.2396357114585306,0.8866640393890931,-1.5296110541154104,0.2764514510655453,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5341344162585854,-1.2567314617570406,-0.3394699171729458,-0.9348303883559272,0.9714982251895888,0.1121931294555446,-0.8424462281709145,-1.3996715199617755,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.1235376142669231,-0.1290082405206357,-0.9870337860807992,1.3768660488069313,0.0644395605031921,-0.5214648877628132,0.8754658366903254,0.2764514510655453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7920032081618216,0.3822572877285907,0.5562673393125164,1.0041039971082228,1.3465207767026444,-1.366342244053957,0.5318834237180774,1.2541898508314826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.882421682554122,-0.450947818309341,-0.8671218057589857,1.194926317716958,-1.6822996612781165,1.1682898248194744,0.1883010107458294,-1.5393484342140529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3700503276644193,-1.3479732192720315,-0.8333170903410779,0.1653272692737541,1.1903316309424503,-1.5775615831267429,0.1883010107458294,-1.3996715199617755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.485211511836125,-1.6282617916303757,-1.392848707487481,1.388500221515489,-0.5138046952009361,1.2386962711770697,0.5318834237180774,1.6732205935883129,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.002979648410523,-0.6618003507970811,-0.6951886100128554,0.4643174183793245,0.0693187269479699,-0.6622777804780038,0.8754658366903254,-0.5616100344481153,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6961879520848262,0.7881090483795715,-1.4389522714735166,0.8894433604000204,1.225159546049137,1.1682898248194744,-0.4988638151986665,1.6732205935883129,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.3345140545156244,-1.101216909158878,-1.2709231591510728,-1.5618232270041916,-1.4970715294350447,-0.6622777804780038,0.8754658366903254,0.2764514510655453,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.3177611943251897,1.6911544466997497,2.5661769263965137,1.552699203366744,-1.7066034699872323,0.3234124685283306,0.5318834237180774,0.9748360223269292,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.7752503479713866,-1.7291418141330523,-0.5430430390946136,0.1726767834477789,1.6585428387041687,1.6611349493226415,-1.5296110541154104,1.6732205935883129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.40817966871749,-0.8689989870995717,0.439105604980597,-1.2650276139682934,0.3145638923141571,0.3234124685283306,0.8754658366903254,1.6732205935883129,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.5588771260379908,-1.7855197086161505,-0.2968154914330535,1.1211812061775597,0.275376268279941,0.1121931294555446,-0.8424462281709145,-0.9806407772049456,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4437159418662849,-0.5449243455130844,0.0415628153983767,-1.4519930023955243,-0.170168665786937,0.1121931294555446,1.2190482496625734,-0.142579291691285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2628789930816839,0.8616439887662232,0.2398257392630239,-0.3727089711663741,1.3344955582996172,-1.2959357976963617,0.1883010107458294,0.6954821938223756,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1369242455405886,1.051110503986771,1.7872592044706386,-0.4315833813205422,0.997049706564401,0.1121931294555446,-0.1552814022264185,-0.142579291691285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.1972032284687888,1.6988559440711948,1.6751299750869892,-1.7251677414618465,0.0252611392005788,-0.5214648877628132,1.5626306626348214,0.1367745368132685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8522821910900219,-0.871029710545568,-0.9487425370600584,1.0725551799322948,1.6811793773826895,-0.1694326559748366,-0.8424462281709145,1.2541898508314826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.002979648410523,-0.2034995677723105,0.0277960697327755,0.6246693361474266,-0.1155492804844106,1.5907285029650462,0.8754658366903254,0.1367745368132685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6413057508413208,-0.4906221625157915,-0.7037192930998645,-1.1379646044420737,0.1598070769286011,1.1682898248194744,-0.8424462281709145,-1.1203176914572224,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.6492956004302912,1.8492091721732729,3.110988530739713,0.6993613155434112,-0.138593475198985,-0.0286197632596459,-0.4988638151986665,-0.5616100344481153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.589016617502091,0.284525249939528,1.1177417172316495,1.4943515879237794,1.035364467236816,-0.8030906731931945,0.8754658366903254,0.416128365317822,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.046505771148288,0.3650686474317111,1.1601757407578348,-0.7508765697297077,-1.1409859220659848,0.1121931294555446,0.5318834237180774,0.9748360223269292,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8355293308995869,0.1956724288881078,0.8012748060063075,-0.1782623563800773,1.3217336651124931,-1.7183744758419337,-1.5296110541154104,0.8351591080746523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.5642739077226856,1.223309156044826,0.2314341398995744,1.512500789900021,-1.3391316201020638,0.6754447003163072,-1.1860286411431624,-1.1203176914572224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3700503276644193,-0.7228852776585205,-0.5970464266163921,0.7306691868645042,1.5531979851006648,-0.3806519950476225,1.5626306626348214,-0.142579291691285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.6492956004302912,-0.2252616692619989,0.6109756545289878,0.5142829999061335,0.0932688018050971,-1.5775615831267429,1.5626306626348214,0.416128365317822,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.4684586516456903,0.6194812685854391,0.7158110700785468,0.1698928841617076,-1.155268211707861,1.5907285029650462,-1.5296110541154104,-0.2822562059435617,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.2796318532721188,-1.0028879223072655,-0.6506883675587954,1.2837931256878907,0.0576548044678649,-1.7183744758419337,0.1883010107458294,0.9748360223269292,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5508872764490202,-1.4745162093455786,-0.8627600005926176,-0.4526729492347947,0.406419757844342,-0.3102455486900272,0.5318834237180774,-1.1203176914572224,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.1235376142669231,0.3421599063716131,-0.9057308806604218,0.0623428098193114,0.7699527726712555,0.3234124685283306,0.1883010107458294,-0.9806407772049456,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6245528906508858,0.0246156306272549,0.0883342047455694,-0.1512583468885927,0.9608539018343282,1.2386962711770697,-0.1552814022264185,-0.2822562059435617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1670637370046888,1.9038142278424293,2.501177457229338,1.4054502582796398,0.3024611837460279,-1.5071551367691476,-1.5296110541154104,1.6732205935883129,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.4249325289079249,-1.283306516845581,-1.2741850509432395,1.2472573034396026,-0.5295985740804154,1.3795091638922603,-1.5296110541154104,0.416128365317822,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.4303293105926196,1.19484190292707,0.0569029531216906,-1.5224052075789576,0.1798371238420723,-0.3806519950476225,-1.1860286411431624,0.5558052795700988,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.589016617502091,-1.2779696222313022,0.1770787038107394,-1.4135395431246809,-0.3830845606179073,1.4499156102498556,0.5318834237180774,1.114512936579206,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.309771344736219,0.0407986866511717,-0.3605173358877712,1.1175281686496117,0.7748222579231749,-0.0286197632596459,-0.1552814022264185,0.6954821938223756,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.473855433330385,-0.7291512398497764,-0.0492963188159911,1.3271897160727797,0.7713021230862825,1.1682898248194744,-0.1552814022264185,1.3938667650837593,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.1892133788798184,-0.0871136008925389,-0.1245936915727465,-1.6089720868273618,-1.422309825538199,0.3938189148859259,0.8754658366903254,-1.6790253484663291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.635908969156626,1.0391626726760548,-1.3664719920349793,-1.1199338420178346,1.083657891767635,0.0417866830979493,-0.8424462281709145,-0.2822562059435617,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.5588771260379908,1.5868442594515195,2.7513460134412755,-1.5381973170314178,0.2516142486691782,-1.7183744758419337,-0.8424462281709145,-1.3996715199617755,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.1590738874157182,0.3752290913484508,0.0190708327420012,-1.2294053820510935,1.0223403224633445,-1.7183744758419337,0.8754658366903254,0.9748360223269292,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0083764300952174,0.5391357502699645,0.2407946734130369,0.0531711704809603,-0.3670932742532733,0.9570704857466884,1.5626306626348214,-0.9806407772049456,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.309771344736219,1.560035301972673,-0.5719901501796067,0.8541468456017539,-0.536640767013514,-0.4510584414052179,0.8754658366903254,-0.142579291691285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.882421682554122,-0.061305245329948,-0.7742732294460247,-0.0606609573562907,0.591567655921138,-0.0286197632596459,-0.4988638151986665,-0.9806407772049456,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.4684586516456903,0.2377687667047249,1.4491873136895586,0.5603698355577436,-1.5783572363458618,0.2530060221707352,0.8754658366903254,-0.4219331201958385,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.515351003300225,-1.8337273785396024,-1.4186142573869234,1.626708185006723,-1.362369163540402,-0.0990262096172412,-0.8424462281709145,-0.5616100344481153,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.589016617502091,-0.1107106656090576,-0.1838749121991061,-1.3296673074651175,1.104895363322298,1.1682898248194744,-0.8424462281709145,0.1367745368132685,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.4684586516456903,1.0976694977317645,2.140287641423299,-0.3451642214903544,0.1224648191947787,0.6754447003163072,-1.5296110541154104,-0.4219331201958385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.6057694776925258,-0.8652229083287434,-1.4105359906471475,0.4471896833644207,-0.5595078371317166,0.0417866830979493,-0.4988638151986665,0.8351591080746523,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5341344162585854,1.3037230926828196,1.2595044904508272,0.287454858979766,0.9363840510557382,0.5346318076011165,1.5626306626348214,-0.142579291691285,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.5588771260379908,0.2431309579707031,1.536810691054853,1.0239239196319572,1.1737096687786095,0.7458511466739025,0.5318834237180774,-0.5616100344481153,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.4303293105926196,-0.5852364619572997,-0.4198382331145913,-0.5145710443088525,-1.5007275124652446,-1.4367486904115525,-0.1552814022264185,1.5335436793360362,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.3646535459797244,-0.3917808839505872,-1.2117307624053284,1.491014495245883,-1.426995648525042,1.0978833784618791,0.8754658366903254,1.2541898508314826,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5642739077226856,1.5154944051593906,1.4298444779068278,-1.3172912915567552,-1.2343931385746187,0.4642253612435212,-0.4988638151986665,1.6732205935883129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.2574822113969892,-0.9491500028929848,0.2807560483473742,-0.9798053356285392,-1.0924093894782605,-1.6479680294843382,0.1883010107458294,-1.1203176914572224,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.654692382114986,1.90637958373253,1.8010690347773215,1.0838408154771515,0.7500266854983515,-1.5071551367691476,-1.5296110541154104,0.1367745368132685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8522821910900219,1.1239833099877126,-0.9522236572754283,1.5851257654824158,-1.2847209015724552,-1.0847164586235758,0.8754658366903254,-0.5616100344481153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.619156108966191,0.866875615708592,2.166114747049926,-0.4730098755980657,-1.2292933552728575,0.9570704857466884,-0.1552814022264185,1.114512936579206,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.2494923618080187,-1.1020497798038085,-0.6740309798141091,-0.4121086315421347,-1.2654359408610087,-1.2255293513387664,-1.1860286411431624,-0.701286948700392,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
-0.0385159215593176,1.0784848763167048,0.4633391203290332,-0.5420941332693083,-1.4458356175744465,1.4499156102498556,-1.5296110541154104,-0.4219331201958385,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.4303293105926196,0.984146723288887,-0.0192730399700256,-0.2394512239873069,0.1651796903812576,0.2530060221707352,1.2190482496625734,0.6954821938223756,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
